"weight","idlist","id","waiting time","duration","total request","priority","completed jobs"
3.263432633181341E-18,1079,9927,1.0,79.11382976108037,648,2,37
3.2609833204687173E-18,1078,8624,1.0,62.66128358061483,274,1,85
3.2601386889927798E-18,1077,7096,1.0,59.6204520697603,895,3,56
3.2485584393834955E-18,1076,9285,1.0,48.56235605314522,923,1,51
3.2466718912880694E-18,1075,5190,1.0,96.23058479803915,310,2,47
3.24381836469501E-18,1074,6540,1.0,92.51211811124362,960,3,24
3.2305710375918066E-18,1073,7418,1.0,51.84927023764867,731,3,85
3.222103299378973E-18,1072,9117,1.0,60.00771252364576,758,2,54
3.2207044796751535E-18,1071,6579,1.0,68.43784220610883,918,3,43
3.2128986090275517E-18,1070,9709,1.0,99.5050423548877,433,2,34
3.207895874692735E-18,1069,9651,1.0,89.08577547098872,556,3,40
3.2029244061829647E-18,1068,9722,1.0,90.32528244996129,193,3,91
3.1918287740669383E-18,1067,9549,1.0,98.57150391380486,651,2,25
3.1912499359453518E-18,1066,6954,1.0,63.582453691991795,399,3,96
3.178247139353E-18,1065,8678,1.0,65.2770668273146,638,3,63
3.1758268900894992E-18,1064,8307,1.0,56.26951586391806,407,1,76
3.1757263829068638E-18,1063,9158,1.0,73.65038560691274,314,2,76
3.1725988936875293E-18,1062,7336,1.0,62.66056654805485,693,2,54
3.1704810857677046E-18,1061,9419,1.0,73.07963509395299,823,1,27
3.1643157935355653E-18,1060,5806,1.0,71.62106605209925,588,3,57
3.1552678490518224E-18,1059,8720,1.0,83.58937654049629,256,3,84
3.1504163065752637E-18,1058,6744,1.0,66.53592050441497,666,1,38
3.1499716821578398E-18,1057,6214,1.0,75.8709415200335,242,2,89
3.134439349920518E-18,1056,9156,1.0,64.9212051067398,881,2,42
3.1326410119616395E-18,1055,4672,1.6000001,95.08360787494114,453,3,69
3.1285921095408117E-18,1054,7063,1.0,52.541799735749194,823,2,65
3.1172671006479213E-18,1053,8664,1.0,74.05579398527284,179,1,90
3.1130871938789523E-18,1052,6723,1.0,67.56019320470718,585,3,64
3.107279923596867E-18,1051,7738,1.0,56.76778610116276,522,3,96
3.1048111970531622E-18,1050,5452,1.0,72.17683251592044,806,3,44
3.103797473739204E-18,1049,7843,1.0,79.88869634574358,248,2,80
3.0770754028901514E-18,1048,5614,1.0,78.94598746617892,239,1,64
3.0740309854216473E-18,1047,5704,1.0,42.817704138380655,778,2,99
3.0579425669235297E-18,1046,7233,1.0,55.75017819444013,410,1,78
3.051866996526001E-18,1045,7207,1.0,63.51050939470296,997,2,40
3.0405814617734977E-18,1044,9783,1.0,82.54705527164023,638,3,42
3.0303654051668024E-18,1043,7130,1.0,60.733463086642125,871,3,57
3.022434581536885E-18,1042,7237,1.0,44.91146734327465,986,3,89
3.0212013793935378E-18,1041,8745,1.0,92.25328961571297,97,1,100
3.019025935760915E-18,1040,8863,1.0,61.96984353075925,553,1,51
3.0070946800335584E-18,1039,5355,1.0,74.44223553418203,508,3,61
2.9935379689775386E-18,1038,8962,1.0,78.21020245885816,727,1,27
2.9839171544775487E-18,1037,7693,1.0,53.46197837869745,766,2,68
2.9581230278299423E-18,1036,4602,2.2000003,83.80243576435203,371,1,99
2.9530881828898102E-18,1035,7251,1.0,83.6192779108677,343,2,58
2.9487716547038674E-18,1034,5734,1.0,83.55455250308263,885,3,32
2.9143468471209353E-18,1033,5477,1.0,88.3197838602311,194,3,98
2.910911549759912E-18,1032,4990,1.0,69.77434435002908,836,1,30
2.9094983105275973E-18,1031,5444,1.0,97.43794551363618,951,3,23
2.9080795206315383E-18,1030,5898,1.0,48.609794360538515,823,2,77
2.884287997578425E-18,1029,5929,1.0,88.73137394771804,279,3,73
2.8820652454996297E-18,1028,8176,1.0,55.170669835599156,566,2,83
2.881810354449291E-18,1027,5239,1.0,65.84791703347697,519,1,49
2.8645968020412285E-18,1026,5849,1.0,59.32573788882062,775,1,43
2.8607255808342584E-18,1025,5004,1.0,91.17211129538299,395,1,34
2.843082699373381E-18,1024,6353,1.0,53.759295044859684,836,2,64
2.837860425063761E-18,1023,5566,1.0,67.40271573511266,434,2,72
2.836754909313179E-18,1022,7279,1.0,57.89342935225862,521,1,62
2.8307792708298715E-18,1021,6187,1.0,66.13661956584444,374,2,84
2.82983346462685E-18,1020,9189,1.0,96.42777638431336,638,1,21
2.8297911080383293E-18,1019,6111,1.0,76.98613662019481,375,3,75
2.8153928640780342E-18,1018,6043,1.0,73.63280044766239,673,3,51
2.8027055644457067E-18,1017,8752,1.0,59.07887320389361,904,3,60
2.796787914615195E-18,1016,4604,2.2000003,71.69142221279832,787,2,97
2.7947331607007358E-18,1015,5853,1.0,67.99369482703626,644,2,52
2.790975228552911E-18,1014,6301,1.0,73.86320147130805,909,3,40
2.7909067848485966E-18,1013,8916,1.0,92.7775331658727,580,3,38
2.771554210229658E-18,1012,9607,1.0,69.14021608691286,282,2,98
2.7633498323131093E-18,1011,8626,1.0,87.59983318623534,671,2,32
2.7629159118946335E-18,1010,5864,1.0,88.7592210318485,165,2,96
2.757502804227227E-18,1009,9813,1.0,56.48895930164103,593,2,78
2.7556980872730656E-18,1008,4703,1.2,71.95971372120214,524,3,78
2.752938155671465E-18,1007,5529,1.0,61.70108451210758,448,3,98
2.7519407466745712E-18,1006,5572,1.0,58.73842539516016,885,1,40
2.7494786131668227E-18,1005,7620,1.0,62.8655037455412,739,2,54
2.7412925403928134E-18,1004,9599,1.0,50.683549187996455,520,1,80
2.7254619856635053E-18,1003,9385,1.0,92.61333210851394,429,3,49
2.722794563229847E-18,1002,5825,1.0,44.86616699306032,890,1,65
2.7196624322725435E-18,1001,5783,1.0,56.40738901272965,700,3,81
2.7153282085867906E-18,1000,5086,1.0,94.31744742560012,149,2,94
2.7121413356961294E-18,999,4985,1.0,54.36905882633404,845,1,48
2.702638123918268E-18,998,5916,1.0,96.96496603006912,308,3,59
2.7007467538243292E-18,997,4984,1.0,53.86183380390996,359,1,97
2.6999808780477308E-18,996,8570,1.0,86.40943787572026,565,2,38
2.6833133386996214E-18,995,7853,1.0,78.35343852417387,585,3,52
2.682503586098907E-18,994,8263,1.0,84.03489145253309,488,3,53
2.6798893954910174E-18,993,8329,1.0,89.76918856651923,368,3,59
2.6676255377944387E-18,992,7674,1.0,71.86686539318757,213,1,88
2.6636173273041785E-18,991,7204,1.0,79.49203604022512,814,3,39
2.6608291525460363E-18,990,7486,1.0,57.896423641957774,760,3,73
2.6544147193405985E-18,989,5788,1.0,54.06588810164977,443,1,82
2.650591742632084E-18,988,8528,1.0,81.13093225089382,497,1,36
2.6503581737339782E-18,987,7569,1.0,67.84823899993577,364,3,99
2.646886217178285E-18,986,4563,2.6000004,87.81715862555596,475,1,97
2.6442013105510463E-18,985,9658,1.0,92.86742135771526,456,3,47
2.6346989756658667E-18,984,5997,1.0,95.59386137684193,204,3,85
2.616194038529695E-18,983,6473,1.0,59.6036041730291,283,1,99
2.615512113984341E-18,982,6583,1.0,68.88900648319402,409,2,75
2.6102856208691266E-18,981,9240,1.0,83.23992248796306,619,1,29
2.6055548503209755E-18,980,6640,1.0,55.04099869294324,958,3,67
2.605050586165294E-18,979,7405,1.0,94.97344924806508,207,1,55
2.5926795931399513E-18,978,8375,1.0,60.526287483664134,476,3,99
2.5920654157085388E-18,977,9357,1.0,82.01169930144387,871,2,30
2.585243614283943E-18,976,9237,1.0,74.37252281973802,709,1,32
2.57758834321106E-18,975,5973,1.0,87.52918058499601,887,3,31
2.5737100509272374E-18,974,8932,1.0,46.45012464635665,720,1,74
2.5726851725702165E-18,973,9176,1.0,94.2599695009396,802,2,25
2.5724322533703E-18,972,9669,1.0,61.40590676178719,489,1,61
2.5662141844840794E-18,971,6021,1.0,54.56767392571055,814,3,78
2.562843434546927E-18,970,5076,1.0,61.79279710433202,297,1,90
2.5528155987259763E-18,969,5199,1.0,48.08448128705788,837,3,96
2.5526018280637012E-18,968,5745,1.0,87.4014250548156,278,3,79
2.533269710799149E-18,967,8142,1.0,60.96854584670644,775,1,43
2.5257597178740303E-18,966,7287,1.0,84.41512129059879,860,1,22
2.5253856948366476E-18,965,4798,1.0,84.22131327477008,734,3,39
2.522284345753904E-18,964,4475,3.4000006,96.45296443146596,980,1,67
2.506823886155071E-18,963,6914,1.0,83.97934310456738,676,3,42
2.477199334691921E-18,962,8069,1.0,99.13162457894981,776,1,18
2.4767996322738123E-18,961,5556,1.0,67.6011945274554,618,2,57
2.4629061658169083E-18,960,5060,1.0,65.34805862335229,965,3,50
2.460762698522772E-18,959,8574,1.0,59.337220424570624,592,3,88
2.4570684542381244E-18,958,7187,1.0,58.02182140894755,906,1,42
2.4403184677127115E-18,957,5525,1.0,96.6385230722156,121,1,84
2.4385850869761386E-18,956,9726,1.0,43.47327452586457,866,2,97
2.4186599689143894E-18,955,5123,1.0,64.28320887772865,383,1,70
2.4132754099990663E-18,954,4955,1.0,50.76944588313718,969,1,51
2.4034673764281798E-18,953,6862,1.0,70.94994275273295,849,2,41
2.3813398721207507E-18,952,8179,1.0,43.014499052317944,771,1,83
2.3536922367854643E-18,951,4885,1.0,53.14039734328887,955,1,48
2.3523072749656016E-18,950,7095,1.0,74.29161812820733,370,2,74
2.3488989856643196E-18,949,7590,1.0,85.87422411850739,970,3,31
2.3483270054761957E-18,948,7741,1.0,78.51491609909858,469,1,42
2.3404679031921424E-18,947,6121,1.0,59.954087405522976,977,1,38
2.3352004738506737E-18,946,9514,1.0,56.66703148923913,661,2,76
2.3318440903341916E-18,945,5144,1.0,56.19010266612233,985,3,66
2.3300138745074256E-18,944,6298,1.0,95.43273901650367,192,3,94
2.3229069109094897E-18,943,5402,1.0,74.67141695039366,377,1,55
2.316408687285565E-18,942,7922,1.0,84.25228087040533,262,3,92
2.2983128450091092E-18,941,9921,1.0,66.28864092823271,813,1,37
2.2950274275519167E-18,940,7012,1.0,60.16555856297438,959,2,51
2.2860652981845348E-18,939,7623,1.0,50.29993768926836,620,2,100
2.2855105412746945E-18,938,7655,1.0,42.02150064943498,710,1,94
2.240272682434463E-18,937,7591,1.0,90.0888228459942,148,1,84
2.239663109622641E-18,936,8486,1.0,94.59514070198094,506,2,38
2.2385963850182683E-18,935,7785,1.0,63.3807998585291,390,1,73
2.236599996203254E-18,934,8166,1.0,84.44319014138652,275,2,76
2.2361317449648413E-18,933,4757,1.0,60.84169081601352,587,3,88
2.2174943876780777E-18,932,6650,1.0,90.0372170470804,239,2,76
2.1937657566726347E-18,931,7585,1.0,37.401103735618335,942,1,94
2.1933157439304003E-18,930,6923,1.0,75.59733004443514,726,2,43
2.18930830889688E-18,929,7337,1.0,66.02269358420108,492,2,75
2.1891963888316297E-18,928,8912,1.0,50.71708149826864,762,2,85
2.1879703105028994E-18,927,7108,1.0,85.83275477991855,211,2,92
2.1869273433270053E-18,926,8100,1.0,46.700235459176255,649,1,85
2.1822415230217642E-18,925,6745,1.0,84.76507320238707,533,1,34
2.181309806078386E-18,924,6180,1.0,61.90837146707696,831,1,42
2.179852022047677E-18,923,8689,1.0,77.06952874982423,740,2,41
2.1748238225292164E-18,922,7122,1.0,71.79846667180146,518,1,47
2.1661759557515375E-18,921,9530,1.0,51.919538055232515,885,1,55
2.1631106072705912E-18,920,9791,1.0,76.93385483739448,679,3,52
2.1619713320709908E-18,919,5570,1.0,95.74140731340647,295,1,44
2.1600384033016965E-18,918,4981,1.0,71.87234677171139,853,3,49
2.159343996803075E-18,917,8007,1.0,70.38797966666769,730,2,49
2.158671491157835E-18,916,4769,1.0,47.10802904852308,691,1,80
2.1535234487708877E-18,915,8405,1.0,55.849537854247586,870,1,49
2.1498724276116866E-18,914,8066,1.0,74.70966179618472,909,1,28
2.147770172389537E-18,913,6487,1.0,96.21838233109341,593,2,33
2.138883685864895E-18,912,5208,1.0,48.90130114575479,728,1,72
2.132853641411631E-18,911,7325,1.0,79.50991256925317,830,1,27
2.1320185830497994E-18,910,7927,1.0,50.919933847684156,836,1,60
2.1315910698491912E-18,909,5739,1.0,91.70639473232632,528,1,30
2.1165030257429607E-18,908,8272,1.0,51.7024492522419,517,1,86
2.1121493987642765E-18,907,6651,1.0,57.913358764405274,584,2,84
2.1114484591706696E-18,906,5360,1.0,71.20103429769219,418,3,89
2.109158719871698E-18,905,8356,1.0,93.05057361693108,309,3,70
2.107660891831999E-18,904,5193,1.0,42.978291853735826,964,1,73
2.1059051129811765E-18,903,9867,1.0,95.30694660336461,278,3,73
2.1027700285702718E-18,902,9431,1.0,99.89138961683344,585,3,37
2.0995846769855535E-18,901,5689,1.0,88.06963416809823,728,3,39
2.099007848891773E-18,900,6664,1.0,87.9307813801158,334,1,47
2.0967359466028265E-18,899,9248,1.0,67.15793018384791,653,2,59
2.08949026174768E-18,898,6196,1.0,96.25156147368698,334,1,40
2.0848340501585538E-18,897,8847,1.0,58.594287620540406,444,1,78
2.077798116277846E-18,896,8524,1.0,59.22989239938945,863,1,45
2.0724049592007443E-18,895,5365,1.0,65.87330795046515,286,1,90
2.0698866718586835E-18,894,5150,1.0,76.94475483063702,546,3,63
2.0657592332649392E-18,893,7859,1.0,53.355425204275434,960,1,50
2.0595973470026695E-18,892,5932,1.0,47.56848224712827,979,2,80
2.0591264052110143E-18,891,6234,1.0,54.84132650696209,459,1,86
2.059009018665742E-18,890,6418,1.0,46.54531431745963,900,2,89
2.058835022324033E-18,889,5768,1.0,55.307419389722604,457,1,85
2.0499786528939326E-18,888,9418,1.0,82.60398602483498,497,3,60
2.049158070656759E-18,887,6548,1.0,70.73010635049887,313,1,74
2.046697887830043E-18,886,6855,1.0,81.15703366172922,440,1,44
2.0441073251095157E-18,885,6691,1.0,68.19873190092108,415,3,98
2.041071828492666E-18,884,5349,1.0,77.77691065003008,602,1,37
2.040897914177276E-18,883,5516,1.0,62.44314109922281,509,2,83
2.024705534512946E-18,882,6916,1.0,42.441943361073044,849,1,84
2.0244231569160475E-18,881,8372,1.0,72.27912128427596,870,3,49
2.018588398946102E-18,880,5124,1.0,93.60441331973318,183,1,69
2.018279296961466E-18,879,4651,1.8000002,69.91813137046184,527,1,94
2.0165379101042866E-18,878,5179,1.0,99.40334597696967,698,2,28
2.0137869782298424E-18,877,8283,1.0,58.37796189744258,356,1,95
2.013772327009995E-18,876,9316,1.0,62.087500461823254,931,2,52
2.0111142229187822E-18,875,6389,1.0,56.2617409065605,555,2,94
2.0068525809661493E-18,874,5694,1.0,75.67990542037292,692,1,35
2.005390860514647E-18,873,4871,1.0,60.97689011776173,442,1,74
2.000468743044457E-18,872,8154,1.0,91.12874853472728,224,3,96
1.9982573665014884E-18,871,6061,1.0,71.37148881691542,764,1,36
1.9966636844604325E-18,870,5259,1.0,83.35129849894717,407,3,70
1.994191364953916E-18,869,8342,1.0,73.98863937228079,322,2,89
1.9932849724033302E-18,868,9276,1.0,60.160189923082136,572,3,96
1.9792143933333015E-18,867,9138,1.0,54.644666340858485,698,2,83
1.9750377899088433E-18,866,9261,1.0,93.72191790860991,531,3,46
1.9693341373719187E-18,865,4776,1.0,72.16551234425866,671,2,52
1.967769594247328E-18,864,7612,1.0,76.89198483142648,651,1,36
1.9626279374453926E-18,863,8382,1.0,99.30581168617802,350,3,58
1.956837716535623E-18,862,9473,1.0,68.77597232606514,829,2,48
1.950761565787196E-18,861,8408,1.0,62.45835996685732,833,3,67
1.9451554195158556E-18,860,8275,1.0,74.52452200872449,616,1,40
1.9451440150368385E-18,859,6532,1.0,51.81958922648463,844,2,79
1.9426612089723844E-18,858,8836,1.0,62.13483646546155,537,1,62
1.9316028652849435E-18,857,7932,1.0,95.25954194296975,162,1,75
1.9295455422533786E-18,856,9094,1.0,78.84202368112926,850,1,28
1.9197551721026502E-18,855,6903,1.0,71.48040137101168,793,3,55
1.915998077750918E-18,854,7477,1.0,73.56120264492384,882,3,48
1.905033373721194E-18,853,5599,1.0,40.05491388200298,812,1,99
1.902471302842991E-18,852,7638,1.0,98.7043397811625,325,3,63
1.9021857680917015E-18,851,7032,1.0,93.09909505620634,208,3,100
1.8970938158510142E-18,850,8975,1.0,45.900129609114565,847,2,99
1.8951769955979822E-18,849,5075,1.0,72.15925120921793,359,1,66
1.8919912577016175E-18,848,9623,1.0,63.67630891345296,981,1,37
1.8868136966097977E-18,847,4719,1.2,78.36146935517017,221,1,100
1.885352614428904E-18,846,8191,1.0,87.69632958973595,258,2,80
1.8832049441124774E-18,845,8116,1.0,92.73003443219362,707,3,38
1.8830068731769835E-18,844,6869,1.0,69.96063433537917,745,1,39
1.8772867651453732E-18,843,6908,1.0,73.65933806291584,455,3,82
1.876173573038448E-18,842,9461,1.0,59.71254609855885,471,2,99
1.8576040952452303E-18,841,6760,1.0,66.03635850334683,309,1,88
1.8523808893094478E-18,840,6520,1.0,87.41211260747752,401,3,67
1.824043808339375E-18,839,6103,1.0,65.13512085372857,500,3,96
1.822749451692369E-18,838,9348,1.0,79.29538849650866,411,2,67
1.8225408897710992E-18,837,9185,1.0,84.96160787840037,595,2,44
1.8204701152790294E-18,836,6727,1.0,68.7652723731122,953,3,52
1.8134277055543435E-18,835,7921,1.0,81.09524382912998,789,3,45
1.8130638122972073E-18,834,4725,1.0,81.2941081826037,193,1,89
1.7918621273819323E-18,833,4963,1.0,69.64785115002215,693,3,66
1.7901223623673855E-18,832,7893,1.0,79.00721718063883,806,1,30
1.7797331523481475E-18,831,6660,1.0,92.58669010942249,590,1,29
1.779338204754982E-18,830,7155,1.0,70.01148500994276,904,3,53
1.7774323252677727E-18,829,5104,1.0,75.56053853783703,666,1,38
1.7770089209054423E-18,828,6290,1.0,63.42227890911223,608,2,74
1.776529157299892E-18,827,7788,1.0,76.66829259349007,470,3,76
1.7747627917716144E-18,826,7625,1.0,74.63827704724115,207,1,99
1.7715449214749864E-18,825,7368,1.0,76.1851999160594,343,3,99
1.7678186645820572E-18,824,7054,1.0,89.44147205212646,566,1,32
1.7655801440202645E-18,823,9349,1.0,98.1860084396895,294,3,71
1.7642117993482165E-18,822,9451,1.0,91.82093116715566,858,3,34
1.7566554822717534E-18,821,5677,1.0,75.42719689183241,295,2,97
1.747020280795384E-18,820,8082,1.0,47.70088124040511,915,1,68
1.7426639901417403E-18,819,5579,1.0,97.26890438011677,660,3,38
1.7416666611770294E-18,818,9390,1.0,70.75795845067549,503,1,54
1.7357423809334603E-18,817,9032,1.0,89.79764902809887,944,3,33
1.7355542740452845E-18,816,5496,1.0,63.79256643899439,728,2,64
1.7352855114693347E-18,815,9879,1.0,66.0190981465276,991,2,47
1.7346543654929273E-18,814,5088,1.0,69.25957229263366,334,1,78
1.7334746015831597E-18,813,9562,1.0,58.36931328447554,594,1,67
1.7321465014197925E-18,812,8304,1.0,72.90254408930626,982,1,30
1.7315633127598946E-18,811,9235,1.0,78.47449624113973,208,1,91
1.7234266371924162E-18,810,8024,1.0,55.42389710852376,747,2,81
1.7226387097298242E-18,809,8254,1.0,54.19692076981884,881,1,56
1.7170355444351545E-18,808,4865,1.0,77.00191720972498,863,3,47
1.7142035410860938E-18,807,6350,1.0,99.17549343932899,637,3,38
1.71101232831242E-18,806,6367,1.0,97.24065879974532,589,1,27
1.7097109514412643E-18,805,9979,1.0,76.84167261239683,878,1,30
1.7081520618914026E-18,804,9860,1.0,61.08824461666274,597,3,96
1.7039926254071894E-18,803,7834,1.0,43.557290432511394,873,1,84
1.701767755575023E-18,802,6717,1.0,47.4981613071283,828,2,99
1.6996047927943024E-18,801,5567,1.0,62.327358156420004,508,1,68
1.6966786359791835E-18,800,9492,1.0,61.74966651430781,333,1,97
1.6954284398855608E-18,799,5114,1.0,62.355094227894725,486,2,93
1.6947264712519142E-18,798,8629,1.0,72.75172846790295,830,3,54
1.6899207149256977E-18,797,9022,1.0,45.40528049244883,985,1,71
1.6851573532759427E-18,796,7510,1.0,97.32203196210511,939,3,29
1.6814672426514911E-18,795,8926,1.0,63.27130826206525,852,2,58
1.6813614125061706E-18,794,9310,1.0,78.85907838577272,432,3,79
1.6808994714464572E-18,793,5772,1.0,93.47391597011499,470,1,35
1.6801490698139936E-18,792,8392,1.0,74.01052714620953,574,2,60
1.6787558264533403E-18,791,9191,1.0,85.43628254281744,391,2,63
1.6766376139745074E-18,790,4671,1.6000001,88.92880054524689,475,1,62
1.6725861354544678E-18,789,9656,1.0,81.32452143307694,301,2,85
1.6666517639836186E-18,788,8708,1.0,82.07390567877154,864,2,36
1.6650731478567472E-18,787,6706,1.0,81.13510622166007,636,2,47
1.6624223976351432E-18,786,9162,1.0,71.12155638123977,688,2,56
1.660652103524211E-18,785,7836,1.0,70.96367132562752,849,1,36
1.6573653183335267E-18,784,8403,1.0,64.18221640333147,531,2,83
1.6508673868206236E-18,783,8663,1.0,45.49050311112875,655,1,99
1.650274289343811E-18,782,7192,1.0,64.54913328271462,859,2,56
1.6444058198543103E-18,781,5591,1.0,59.82382405924654,675,2,78
1.6404620571797443E-18,780,9009,1.0,73.23803275933551,766,2,49
1.6403853325866579E-18,779,6068,1.0,68.26710335431905,589,1,52
1.6301206009100178E-18,778,6672,1.0,79.85555480250808,405,2,70
1.6272962336883295E-18,777,6040,1.0,72.9374995645017,754,3,59
1.620616784816849E-18,776,5361,1.0,71.90779864524094,277,1,87
1.6198680993637554E-18,775,9952,1.0,87.11141125535924,395,3,72
1.615031870887055E-18,774,8564,1.0,84.80721048086738,716,3,47
1.6124855981479365E-18,773,5071,1.0,50.06226083669723,548,1,97
1.611972274990332E-18,772,8335,1.0,63.083651622104355,806,2,62
1.6110837578533833E-18,771,8783,1.0,87.42309436078119,246,2,89
1.6058693037238155E-18,770,6946,1.0,52.64298839017503,510,1,94
1.5980634994030346E-18,769,6701,1.0,65.59744329366133,856,3,65
1.5970941171336675E-18,768,9267,1.0,87.28792408747454,754,3,43
1.5963466530567224E-18,767,5270,1.0,92.82252371795981,272,2,74
1.5959328012683093E-18,766,7076,1.0,96.71665880082563,833,3,33
1.5867263271608645E-18,765,7838,1.0,67.88020480504818,586,3,83
1.5821476158010309E-18,764,5300,1.0,87.9921780880876,304,3,88
1.5778553167442115E-18,763,7605,1.0,72.65417095395114,964,2,42
